5411,7951,13362,1
5411,7951,53448,0
5412,3828,9240,1
5412,3828,-18480,0
5413,8296,13709,1
5413,8296,0,0
5414,2256,7670,1
5414,2256,38350,0
5415,7889,13304,1
5415,7889,26608,0
5416,2979,8395,1
5416,2979,33580,0
5417,8576,13993,1
5417,8576,55972,0
5418,8287,13705,1
5418,8287,27410,0
5419,3275,8694,1
5419,3275,-34776,0
5420,4491,9911,1
5420,4491,19822,0
5421,2637,8058,1
5421,2637,0,0
5422,7181,12603,1
5422,7181,63015,0
5423,2352,7775,1
5423,2352,-31100,0
5424,7989,13413,1
5424,7989,-13413,0
5425,613,6038,1
5425,613,-18114,0
5426,139,5565,1
5426,139,27825,0
5427,2858,8285,1
5427,2858,-16570,0
5428,4814,10242,1
5428,4814,-20484,0
5429,1653,7082,1
5429,1653,0,0
5430,7232,12662,1
5430,7232,-37986,0
5431,5080,10511,1
5431,5080,-21022,0
5432,7398,12830,1
5432,7398,-25660,0
5433,1955,7388,1
5433,1955,22164,0
5434,3633,9067,1
5434,3633,45335,0
5435,4460,9895,1
5435,4460,0,0
5436,5963,11399,1
5436,5963,22798,0
5437,734,6171,1
5437,734,30855,0
5438,5588,11026,1
5438,5588,0,0
5439,706,6145,1
5439,706,-6145,0
5440,5303,10743,1
5440,5303,-42972,0
5441,7467,12908,1
5441,7467,25816,0
5442,7965,13407,1
5442,7965,67035,0
5443,6166,11609,1
5443,6166,-11609,0
5444,1661,7105,1
5444,1661,-14210,0
5445,720,6165,1
5445,720,-18495,0
5446,1736,7182,1
5446,1736,28728,0
5447,6579,12026,1
5447,6579,-12026,0
5448,3525,8973,1
5448,3525,35892,0
5449,1279,6728,1
5449,1279,-6728,0
5450,3789,9239,1
5450,3789,-27717,0
5451,5571,11022,1
5451,5571,-22044,0
5452,5923,11375,1
5452,5923,0,0
5453,7937,13390,1
5453,7937,26780,0
5454,1273,6727,1
5454,1273,0,0
5455,1469,6924,1
5455,1469,-20772,0
5456,6823,12279,1
5456,6823,36837,0
5457,3020,8477,1
5457,3020,33908,0
5458,8813,14271,1
5458,8813,57084,0
5459,8687,14146,1
5459,8687,28292,0
5460,7762,13222,1
5460,7762,52888,0
5461,1387,6848,1
5461,1387,-6848,0
5462,7314,12776,1
5462,7314,-25552,0
5463,8593,14056,1
5463,8593,-28112,0
5464,1004,6468,1
5464,1004,0,0
5465,6252,11717,1
5465,6252,35151,0
5466,1097,6563,1
5466,1097,-26252,0
5467,2797,8264,1
5467,2797,-16528,0
5468,1258,6726,1
5468,1258,-20178,0
5469,5733,11202,1
5469,5733,-22404,0
5470,372,5842,1
5470,372,29210,0
5471,8155,13626,1
5471,8155,-54504,0
5472,5403,10875,1
5472,5403,0,0
5473,4805,10278,1
5473,4805,-41112,0
5474,141,5615,1
5474,141,-11230,0
5475,3971,9446,1
5475,3971,-18892,0
5476,7025,12501,1
5476,7025,25002,0
5477,2247,7724,1
5477,2247,30896,0
5478,1156,6634,1
5478,1156,33170,0
5479,4578,10057,1
5479,4578,-30171,0
5480,9736,15216,1
5480,9736,-60864,0
5481,5947,11428,1
5481,5947,-45712,0
5482,7524,13006,1
5482,7524,-13006,0
5483,3053,8536,1
5483,3053,0,0
5484,8646,14130,1
5484,8646,-28260,0
5485,627,6112,1
5485,627,24448,0
5486,9350,14836,1
5486,9350,74180,0
5487,3958,9445,1
5487,3958,18890,0
5488,9235,14723,1
5488,9235,-58892,0
5489,78,5567,1
5489,78,0,0
5490,7078,12568,1
5490,7078,0,0
5491,8661,14152,1
5491,8661,28304,0
5492,7922,13414,1
5492,7922,53656,0
5493,3392,8885,1
5493,3392,0,0
5494,2423,7917,1
5494,2423,-15834,0
5495,4571,10066,1
5495,4571,-10066,0
5496,6418,11914,1
5496,6418,35742,0
5497,8774,14271,1
5497,8774,-28542,0
5498,9454,14952,1
5498,9454,74760,0
5499,9502,15001,1
5499,9502,-60004,0
5500,7183,12683,1
5500,7183,-25366,0
5501,9259,14760,1
5501,9259,73800,0
5502,2703,8205,1
5502,2703,24615,0
5503,3856,9359,1
5503,3856,-18718,0
5504,3416,8920,1
5504,3416,44600,0
5505,4446,9951,1
5505,4446,19902,0
5506,4982,10488,1
5506,4982,31464,0
5507,9395,14902,1
5507,9395,74510,0
5508,8940,14448,1
5508,8940,-28896,0
5509,6273,11782,1
5509,6273,35346,0
5510,8366,13876,1
5510,8366,27752,0
5511,8641,14152,1
5511,8641,-14152,0
5512,8394,13906,1
5512,8394,-41718,0
5513,4278,9791,1
5513,4278,29373,0
5514,5028,10542,1
5514,5028,42168,0
5515,4523,10038,1
5515,4523,-30114,0
5516,5506,11022,1
5516,5506,55110,0
5517,8950,14467,1
5517,8950,43401,0
5518,9787,15305,1
5518,9787,45915,0
5519,248,5767,1
5519,248,23068,0
5520,1012,6532,1
5520,1012,32660,0
5521,6129,11650,1
5521,6129,23300,0
5522,4869,10391,1
5522,4869,-41564,0
5523,2231,7754,1
5523,2231,0,0
5524,4058,9582,1
5524,4058,47910,0
5525,3225,8750,1
5525,3225,17500,0
5526,8973,14499,1
5526,8973,0,0
5527,3992,9519,1
5527,3992,-38076,0
5528,5848,11376,1
5528,5848,56880,0
5529,5647,11176,1
5529,5647,33528,0
5530,6386,11916,1
5530,6386,-23832,0
5531,6719,12250,1
5531,6719,36750,0
5532,9875,15407,1
5532,9875,-30814,0
5533,6047,11580,1
5533,6047,-46320,0
5534,1249,6783,1
5534,1249,20349,0
5535,2393,7928,1
5535,2393,39640,0
5536,657,6193,1
5536,657,18579,0
5537,2288,7825,1
5537,2288,-23475,0
5538,1116,6654,1
5538,1116,-26616,0
5539,993,6532,1
5539,993,19596,0
5540,6602,12142,1
5540,6602,60710,0
5541,4450,9991,1
5541,4450,39964,0
5542,6238,11780,1
5542,6238,23560,0
5543,6593,12136,1
5543,6593,-24272,0
5544,1205,6749,1
5544,1205,26996,0
5545,5240,10785,1
5545,5240,-10785,0
5546,7633,13179,1
5546,7633,0,0
5547,4385,9932,1
5547,4385,29796,0
5548,5765,11313,1
5548,5765,22626,0
5549,7610,13159,1
5549,7610,39477,0
5550,7265,12815,1
5550,7265,38445,0
5551,6685,12236,1
5551,6685,48944,0
5552,1063,6615,1
5552,1063,0,0
5553,8996,14549,1
5553,8996,0,0
5554,8154,13708,1
5554,8154,-27416,0
5555,1498,7053,1
5555,1498,0,0
5556,574,6130,1
5556,574,12260,0
5557,9362,14919,1
5557,9362,59676,0
5558,7512,13070,1
5558,7512,52280,0
5559,2226,7785,1
5559,2226,-15570,0
5560,7723,13283,1
5560,7723,-26566,0
5561,6355,11916,1
5561,6355,23832,0
5562,2151,7713,1
5562,2151,23139,0
5563,6818,12381,1
5563,6818,24762,0
5564,4230,9794,1
5564,4230,-19588,0
5565,6149,11714,1
5565,6149,-11714,0
5566,2675,8241,1
5566,2675,-24723,0
5567,1342,6909,1
5567,1342,34545,0
5568,7905,13473,1
5568,7905,-53892,0
5569,556,6125,1
5569,556,-24500,0
5570,1293,6863,1
5570,1293,20589,0
5571,4030,9601,1
5571,4030,-38404,0
5572,169,5741,1
5572,169,-22964,0
5573,6257,11830,1
5573,6257,0,0
5574,5903,11477,1
5574,5903,45908,0
5575,7620,13195,1
5575,7620,39585,0
5576,4211,9787,1
5576,4211,0,0
5577,9688,15265,1
5577,9688,0,0
5578,62,5640,1
5578,62,0,0
5579,4364,9943,1
5579,4364,-29829,0
5580,2821,8401,1
5580,2821,0,0
5581,433,6014,1
5581,433,18042,0
5582,3132,8714,1
5582,3132,43570,0
5583,2715,8298,1
5583,2715,-8298,0
5584,5773,11357,1
5584,5773,34071,0
5585,4700,10285,1
5585,4700,-41140,0
5586,9117,14703,1
5586,9117,44109,0
5587,452,6039,1
5587,452,18117,0
5588,6177,11765,1
5588,6177,-47060,0
5589,6801,12390,1
5589,6801,-12390,0
5590,4415,10005,1
5590,4415,0,0
5591,5028,10619,1
5591,5028,0,0
5592,6403,11995,1
5592,6403,23990,0
5593,5731,11324,1
5593,5731,-11324,0
5594,5427,11021,1
5594,5427,-33063,0
5595,5461,11056,1
5595,5461,0,0
5596,9398,14994,1
5596,9398,-14994,0
5597,4529,10126,1
5597,4529,-40504,0
5598,2356,7954,1
5598,2356,-7954,0
5599,3575,9174,1
5599,3575,-18348,0
5600,2836,8436,1
5600,2836,0,0
5601,4942,10543,1
5601,4942,-10543,0
5602,4056,9658,1
5602,4056,-38632,0
5603,8626,14229,1
5603,8626,-14229,0
5604,6891,12495,1
5604,6891,-37485,0
5605,6355,11960,1
5605,6355,-47840,0
5606,6270,11876,1
5606,6270,0,0
5607,8526,14133,1
5607,8526,-14133,0
5608,609,6217,1
5608,609,31085,0
5609,1563,7172,1
5609,1563,35860,0
5610,3409,9019,1
5610,3409,18038,0
5611,9868,15479,1
5611,9868,-15479,0
5612,423,6035,1
5612,423,-24140,0
5613,7982,13595,1
5613,7982,-27190,0
5614,2189,7803,1
5614,2189,-31212,0
5615,3264,8879,1
5615,3264,-17758,0
5616,647,6263,1
5616,647,-18789,0
5617,5972,11589,1
5617,5972,46356,0
5618,9518,15136,1
5618,9518,60544,0
5619,5782,11401,1
5619,5782,22802,0
5620,243,5863,1
5620,243,23452,0
5621,9392,15013,1
5621,9392,75065,0
5622,4877,10499,1
5622,4877,20998,0
5623,7188,12811,1
5623,7188,-51244,0
5624,9273,14897,1
5624,9273,29794,0
5625,4316,9941,1
5625,4316,0,0
5626,4738,10364,1
5626,4738,-10364,0
5627,4670,10297,1
5627,4670,41188,0
5628,6559,12187,1
5628,6559,48748,0
5629,4370,9999,1
5629,4370,29997,0
5630,2459,8089,1
5630,2459,24267,0
5631,3389,9020,1
5631,3389,27060,0
5632,1731,7363,1
5632,1731,0,0
5633,7937,13570,1
5633,7937,54280,0
5634,7353,12987,1
5634,7353,38961,0
5635,8011,13646,1
5635,8011,-13646,0
5636,5927,11563,1
5636,5927,-11563,0
5637,4043,9680,1
5637,4043,19360,0
5638,1476,7114,1
5638,1476,-14228,0
5639,982,6621,1
5639,982,-26484,0
5640,1246,6886,1
5640,1246,-27544,0
5641,5792,11433,1
5641,5792,-45732,0
5642,9995,15637,1
5642,9995,31274,0
5643,9281,14924,1
5643,9281,-44772,0
5644,7297,12941,1
5644,7297,-25882,0
5645,6079,11724,1
5645,6079,-35172,0
5646,1041,6687,1
5646,1041,-26748,0
5647,79,5726,1
5647,79,-22904,0
5648,7480,13128,1
5648,7480,-39384,0
5649,58,5707,1
5649,58,-22828,0
5650,3,5653,1
5650,3,16959,0
5651,8543,14194,1
5651,8543,-28388,0
5652,2189,7841,1
5652,2189,-15682,0
5653,5820,11473,1
5653,5820,57365,0
5654,2254,7908,1
5654,2254,23724,0
5655,3161,8816,1
5655,3161,44080,0
5656,549,6205,1
5656,549,-18615,0
5657,3548,9205,1
5657,3548,27615,0
5658,755,6413,1
5658,755,12826,0
5659,8336,13995,1
5659,8336,27990,0
5660,5647,11307,1
5660,5647,-33921,0
5661,3894,9555,1
5661,3894,19110,0
5662,4748,10410,1
5662,4748,0,0
5663,9886,15549,1
5663,9886,-31098,0
5664,1461,7125,1
5664,1461,35625,0
5665,149,5814,1
5665,149,-11628,0
5666,3487,9153,1
5666,3487,0,0
5667,4880,10547,1
5667,4880,42188,0
5668,231,5899,1
5668,231,-17697,0
5669,8430,14099,1
5669,8430,70495,0
5670,4404,10074,1
5670,4404,30222,0
5671,2910,8581,1
5671,2910,17162,0
5672,2454,8126,1
5672,2454,0,0
5673,9728,15401,1
5673,9728,-61604,0
5674,5555,11229,1
5674,5555,0,0
5675,1517,7192,1
5675,1517,0,0
5676,6088,11764,1
5676,6088,47056,0
5677,4635,10312,1
5677,4635,51560,0
5678,1325,7003,1
5678,1325,0,0
5679,6001,11680,1
5679,6001,-46720,0
5680,9549,15229,1
5680,9549,-15229,0
5681,7163,12844,1
5681,7163,-38532,0
5682,3314,8996,1
5682,3314,26988,0
5683,2955,8638,1
5683,2955,34552,0
5684,9524,15208,1
5684,9524,60832,0
5685,5016,10701,1
5685,5016,-42804,0
5686,9893,15579,1
5686,9893,-62316,0
5687,8881,14568,1
5687,8881,29136,0
5688,3779,9467,1
5688,3779,-28401,0
5689,5855,11544,1
5689,5855,46176,0
5690,5603,11293,1
5690,5603,-11293,0
5691,5275,10966,1
5691,5275,32898,0
5692,9877,15569,1
5692,9877,0,0
5693,2627,8320,1
5693,2627,-8320,0
5694,3788,9482,1
5694,3788,-28446,0
5695,264,5959,1
5695,264,23836,0
5696,3534,9230,1
5696,3534,-18460,0
5697,2503,8200,1
5697,2503,-24600,0
5698,9045,14743,1
5698,9045,-29486,0
5699,9127,14826,1
5699,9127,-14826,0
5700,6004,11704,1
5700,6004,-35112,0
5701,9845,15546,1
5701,9845,-62184,0
5702,7553,13255,1
5702,7553,66275,0
5703,1519,7222,1
5703,1519,-7222,0
5704,6142,11846,1
5704,6142,-23692,0
5705,4247,9952,1
5705,4247,49760,0
5706,5233,10939,1
5706,5233,21878,0
5707,2935,8642,1
5707,2935,-34568,0
5708,6233,11941,1
5708,6233,35823,0
5709,7914,13623,1
5709,7914,-27246,0
5710,7913,13623,1
5710,7913,-27246,0
5711,3633,9344,1
5711,3633,-9344,0
5712,5155,10867,1
5712,5155,21734,0
5713,2427,8140,1
5713,2427,0,0
5714,5529,11243,1
5714,5529,-11243,0
5715,5516,11231,1
5715,5516,-11231,0
5716,3781,9497,1
5716,3781,37988,0
5717,4136,9853,1
5717,4136,-29559,0
5718,3879,9597,1
5718,3879,0,0
5719,1267,6986,1
5719,1267,-20958,0
5720,5941,11661,1
5720,5941,34983,0
5721,3100,8821,1
5721,3100,35284,0
5722,3345,9067,1
5722,3345,45335,0
5723,1866,7589,1
5723,1866,0,0
5724,763,6487,1
5724,763,-25948,0
5725,9682,15407,1
5725,9682,0,0
5726,6824,12550,1
5726,6824,37650,0
5727,9390,15117,1
5727,9390,-45351,0
5728,1325,7053,1
5728,1325,-14106,0
5729,7028,12757,1
5729,7028,-38271,0
5730,6844,12574,1
5730,6844,-50296,0
5731,7993,13724,1
5731,7993,0,0
5732,2982,8714,1
5732,2982,-26142,0
5733,3652,9385,1
5733,3652,18770,0
5734,796,6530,1
5734,796,13060,0
5735,8748,14483,1
5735,8748,-14483,0
5736,6463,12199,1
5736,6463,-12199,0
5737,5123,10860,1
5737,5123,21720,0
5738,1554,7292,1
5738,1554,-7292,0
5739,1762,7501,1
5739,1762,15002,0
5740,2347,8087,1
5740,2347,-32348,0
5741,8053,13794,1
5741,8053,68970,0
5742,9812,15554,1
5742,9812,77770,0
5743,5286,11029,1
5743,5286,44116,0
5744,6739,12483,1
5744,6739,62415,0
5745,9492,15237,1
5745,9492,-60948,0
5746,6419,12165,1
5746,6419,24330,0
5747,9327,15074,1
5747,9327,-30148,0
5748,8517,14265,1
5748,8517,-42795,0
5749,7321,13070,1
5749,7321,-39210,0
5750,1022,6772,1
5750,1022,27088,0
5751,6960,12711,1
5751,6960,38133,0
5752,397,6149,1
5752,397,24596,0
5753,1994,7747,1
5753,1994,-7747,0
5754,7324,13078,1
5754,7324,0,0
5755,9748,15503,1
5755,9748,-62012,0
5756,1370,7126,1
5756,1370,21378,0
5757,4505,10262,1
5757,4505,-10262,0
5758,8301,14059,1
5758,8301,42177,0
5759,5160,10919,1
5759,5160,32757,0
5760,7550,13310,1
5760,7550,39930,0
5761,3205,8966,1
5761,3205,17932,0
5762,9063,14825,1
5762,9063,0,0
5763,5916,11679,1
5763,5916,-46716,0
5764,9909,15673,1
5764,9909,-62692,0
5765,6696,12461,1
5765,6696,37383,0
5766,549,6315,1
5766,549,18945,0
5767,3935,9702,1
5767,3935,38808,0
5768,2708,8476,1
5768,2708,-25428,0
5769,6166,11935,1
5769,6166,-47740,0
5770,4071,9841,1
5770,4071,39364,0
5771,43,5814,1
5771,43,-17442,0
5772,8863,14635,1
5772,8863,58540,0
5773,7706,13479,1
5773,7706,-53916,0
5774,5578,11352,1
5774,5578,-22704,0
5775,5407,11182,1
5775,5407,22364,0
5776,4867,10643,1
5776,4867,53215,0
5777,8394,14171,1
5777,8394,42513,0
5778,9981,15759,1
5778,9981,63036,0
5779,595,6374,1
5779,595,31870,0
5780,383,6163,1
5780,383,12326,0
5781,7440,13221,1
5781,7440,0,0
5782,5586,11368,1
5782,5586,22736,0
5783,9587,15370,1
5783,9587,30740,0
5784,9668,15452,1
5784,9668,77260,0
5785,5508,11293,1
5785,5508,56465,0
5786,5307,11093,1
5786,5307,22186,0
5787,5808,11595,1
5787,5808,23190,0
5788,2840,8628,1
5788,2840,0,0
5789,9392,15181,1
5789,9392,-15181,0
5790,4760,10550,1
5790,4760,31650,0
5791,1082,6873,1
5791,1082,34365,0
5792,557,6349,1
5792,557,-12698,0
5793,4945,10738,1
5793,4945,-21476,0
5794,7473,13267,1
5794,7473,0,0
5795,2937,8732,1
5795,2937,43660,0
5796,9791,15587,1
5796,9791,31174,0
5797,3637,9434,1
5797,3637,0,0
5798,5168,10966,1
5798,5168,0,0
5799,1932,7731,1
5799,1932,38655,0
5800,7503,13303,1
5800,7503,-53212,0
5801,8050,13851,1
5801,8050,-27702,0
5802,2257,8059,1
5802,2257,0,0
5803,710,6513,1
5803,710,-6513,0
5804,8439,14243,1
5804,8439,56972,0
5805,8762,14567,1
5805,8762,-43701,0
5806,264,6070,1
5806,264,12140,0
5807,7046,12853,1
5807,7046,-12853,0
5808,1216,7024,1
5808,1216,35120,0
5809,50,5859,1
5809,50,-23436,0
5810,2261,8071,1
5810,2261,32284,0
5811,7816,13627,1
5811,7816,-27254,0
5812,4065,9877,1
5812,4065,-9877,0
5813,1836,7649,1
5813,1836,0,0
5814,9201,15015,1
5814,9201,-45045,0
5815,3370,9185,1
5815,3370,-36740,0
5816,6586,12402,1
5816,6586,-12402,0
5817,650,6467,1
5817,650,32335,0
5818,5147,10965,1
5818,5147,21930,0
5819,7208,13027,1
5819,7208,-26054,0
5820,9492,15312,1
5820,9492,76560,0
5821,2730,8551,1
5821,2730,42755,0
5822,8693,14515,1
5822,8693,-43545,0
5823,15,5838,1
5823,15,11676,0
5824,6135,11959,1
5824,6135,-23918,0
5825,6355,12180,1
5825,6355,60900,0
5826,6674,12500,1
5826,6674,50000,0
5827,4702,10529,1
5827,4702,21058,0
5828,6648,12476,1
5828,6648,62380,0
5829,7260,13089,1
5829,7260,-26178,0
5830,3572,9402,1
5830,3572,-28206,0
5831,2856,8687,1
5831,2856,0,0
5832,2372,8204,1
5832,2372,41020,0
5833,5550,11383,1
5833,5550,-34149,0
5834,5248,11082,1
5834,5248,33246,0
5835,9655,15490,1
5835,9655,61960,0
5836,4892,10728,1
5836,4892,-21456,0
5837,4970,10807,1
5837,4970,43228,0
5838,9555,15393,1
5838,9555,-30786,0
5839,3661,9500,1
5839,3661,47500,0
5840,9425,15265,1
5840,9425,-15265,0
5841,3634,9475,1
5841,3634,28425,0
5842,1891,7733,1
5842,1891,-30932,0
5843,9448,15291,1
5843,9448,45873,0
5844,6503,12347,1
5844,6503,-12347,0
5845,9619,15464,1
5845,9619,46392,0
5846,5386,11232,1
5846,5386,22464,0
5847,7877,13724,1
5847,7877,68620,0
5848,6939,12787,1
5848,6939,63935,0
5849,6702,12551,1
5849,6702,-25102,0
5850,1495,7345,1
5850,1495,36725,0
5851,6078,11929,1
5851,6078,59645,0
5852,2648,8500,1
5852,2648,17000,0
5853,9440,15293,1
5853,9440,76465,0
5854,7844,13698,1
5854,7844,0,0
5855,2862,8717,1
5855,2862,-26151,0
5856,8089,13945,1
5856,8089,55780,0
5857,3384,9241,1
5857,3384,18482,0
5858,1646,7504,1
5858,1646,-30016,0
5859,1206,7065,1
5859,1206,-28260,0
5860,2376,8236,1
5860,2376,-8236,0
5861,9420,15281,1
5861,9420,0,0
5862,9667,15529,1
5862,9667,-31058,0
5863,8604,14467,1
5863,8604,-28934,0
5864,8158,14022,1
5864,8158,70110,0
5865,4185,10050,1
5865,4185,0,0
5866,7558,13424,1
5866,7558,-26848,0
5867,7636,13503,1
5867,7636,-13503,0
5868,7071,12939,1
5868,7071,-25878,0
5869,9903,15772,1
5869,9903,78860,0
5870,6922,12792,1
5870,6922,38376,0
5871,4762,10633,1
5871,4762,31899,0
5872,8162,14034,1
5872,8162,-28068,0
5873,1983,7856,1
5873,1983,31424,0
5874,9539,15413,1
5874,9539,61652,0
5875,1205,7080,1
5875,1205,35400,0
5876,2337,8213,1
5876,2337,0,0
5877,5115,10992,1
5877,5115,21984,0
5878,9251,15129,1
5878,9251,45387,0
5879,1485,7364,1
5879,1485,-14728,0
5880,9139,15019,1
5880,9139,-60076,0
5881,557,6438,1
5881,557,-19314,0
5882,9640,15522,1
5882,9640,-15522,0
5883,4017,9900,1
5883,4017,29700,0
5884,3,5887,1
5884,3,-11774,0
5885,5784,11669,1
5885,5784,-46676,0
5886,4187,10073,1
5886,4187,-40292,0
5887,1927,7814,1
5887,1927,-15628,0
5888,2064,7952,1
5888,2064,-31808,0
5889,7789,13678,1
5889,7789,27356,0
5890,1559,7449,1
5890,1559,-29796,0
5891,5486,11377,1
5891,5486,22754,0
5892,3810,9702,1
5892,3810,29106,0
5893,9684,15577,1
5893,9684,77885,0
5894,2526,8420,1
5894,2526,33680,0
5895,1887,7782,1
5895,1887,-15564,0
5896,222,6118,1
5896,222,-12236,0
5897,5248,11145,1
5897,5248,0,0
5898,3812,9710,1
5898,3812,-9710,0
5899,9908,15807,1
5899,9908,79035,0
5900,673,6573,1
5900,673,13146,0
5901,1175,7076,1
5901,1175,21228,0
5902,3606,9508,1
5902,3606,0,0
5903,7675,13578,1
5903,7675,27156,0
5904,6818,12722,1
5904,6818,-38166,0
5905,4388,10293,1
5905,4388,-30879,0
5906,370,6276,1
5906,370,25104,0
5907,6501,12408,1
5907,6501,62040,0
5908,1567,7475,1
5908,1567,22425,0
5909,8296,14205,1
5909,8296,-56820,0
5910,8839,14749,1
5910,8839,-29498,0
5911,8118,14029,1
5911,8118,-14029,0
5912,7512,13424,1
5912,7512,53696,0
5913,4903,10816,1
5913,4903,-21632,0
5914,6674,12588,1
5914,6674,-50352,0
5915,984,6899,1
5915,984,13798,0
5916,3235,9151,1
5916,3235,27453,0
5917,5779,11696,1
5917,5779,-11696,0
5918,8062,13980,1
5918,8062,-41940,0
5919,2397,8316,1
5919,2397,0,0
5920,956,6876,1
5920,956,-13752,0
5921,2969,8890,1
5921,2969,-17780,0
5922,3458,9380,1
5922,3458,37520,0
5923,4525,10448,1
5923,4525,-31344,0
5924,560,6484,1
5924,560,-6484,0
5925,6516,12441,1
5925,6516,-24882,0
5926,3673,9599,1
5926,3673,38396,0
5927,5223,11150,1
5927,5223,0,0
5928,9039,14967,1
5928,9039,-44901,0
5929,721,6650,1
5929,721,33250,0
5930,609,6539,1
5930,609,19617,0
5931,1652,7583,1
5931,1652,37915,0
5932,8960,14892,1
5932,8960,29784,0
5933,9253,15186,1
5933,9253,45558,0
5934,6944,12878,1
5934,6944,0,0
5935,7455,13390,1
5935,7455,66950,0
5936,1445,7381,1
5936,1445,-22143,0
5937,9003,14940,1
5937,9003,59760,0
5938,5568,11506,1
5938,5568,-11506,0
5939,9194,15133,1
5939,9194,-60532,0
5940,9615,15555,1
5940,9615,-46665,0
5941,4002,9943,1
5941,4002,-19886,0
5942,4377,10319,1
5942,4377,41276,0
5943,1493,7436,1
5943,1493,0,0
5944,6256,12200,1
5944,6256,48800,0
5945,4075,10020,1
5945,4075,20040,0
5946,6955,12901,1
5946,6955,-25802,0
5947,3889,9836,1
5947,3889,-9836,0
5948,834,6782,1
5948,834,13564,0
5949,1323,7272,1
5949,1323,0,0
5950,7129,13079,1
5950,7129,26158,0
5951,6915,12866,1
5951,6915,-12866,0
5952,4480,10432,1
5952,4480,-10432,0
5953,3898,9851,1
5953,3898,-9851,0
5954,2931,8885,1
5954,2931,-17770,0
5955,9822,15777,1
5955,9822,0,0
5956,9200,15156,1
5956,9200,60624,0
5957,543,6500,1
5957,543,-13000,0
5958,2681,8639,1
5958,2681,-8639,0
5959,7476,13435,1
5959,7476,-53740,0
5960,4354,10314,1
5960,4354,20628,0
5961,2852,8813,1
5961,2852,-26439,0
5962,5608,11570,1
5962,5608,23140,0
5963,2195,8158,1
5963,2195,-8158,0
5964,3984,9948,1
5964,3984,-19896,0
5965,1704,7669,1
5965,1704,-23007,0
5966,5388,11354,1
5966,5388,-22708,0
5967,381,6348,1
5967,381,-12696,0
5968,7250,13218,1
5968,7250,-52872,0
5969,5669,11638,1
5969,5669,-11638,0
5970,2791,8761,1
5970,2791,43805,0
5971,9913,15884,1
5971,9913,79420,0
5972,9773,15745,1
5972,9773,-62980,0
5973,2612,8585,1
5973,2612,-17170,0
5974,6227,12201,1
5974,6227,24402,0
5975,4396,10371,1
5975,4396,-41484,0
5976,4781,10757,1
5976,4781,43028,0
5977,7475,13452,1
5977,7475,40356,0
5978,5303,11281,1
5978,5303,-45124,0
5979,1448,7427,1
5979,1448,-14854,0
5980,6317,12297,1
5980,6317,-36891,0
5981,7314,13295,1
5981,7314,53180,0
5982,820,6802,1
5982,820,27208,0
5983,2120,8103,1
5983,2120,-8103,0
5984,3286,9270,1
5984,3286,-18540,0
5985,8387,14372,1
5985,8387,28744,0
5986,3575,9561,1
5986,3575,28683,0
5987,6670,12657,1
5987,6670,-50628,0
5988,9463,15451,1
5988,9463,77255,0
5989,2383,8372,1
5989,2383,16744,0
5990,2255,8245,1
5990,2255,-8245,0
5991,1661,7652,1
5991,1661,-30608,0
5992,1618,7610,1
5992,1618,-7610,0
5993,4202,10195,1
5993,4202,-40780,0
5994,9463,15457,1
5994,9463,-46371,0
5995,9127,15122,1
5995,9127,-60488,0
5996,7890,13886,1
5996,7890,-41658,0
5997,4354,10351,1
5997,4354,20702,0
5998,1776,7774,1
5998,1776,-31096,0
5999,8127,14126,1
5999,8127,42378,0
6000,4007,10007,1
6000,4007,-30021,0
6001,5394,11395,1
6001,5394,22790,0
6002,8896,14898,1
6002,8896,-44694,0
6003,610,6613,1
6003,610,-26452,0
6004,8711,14715,1
6004,8711,-14715,0
6005,5418,11423,1
6005,5418,-45692,0
6006,2956,8962,1
6006,2956,35848,0
6007,7015,13022,1
6007,7015,-52088,0
6008,2904,8912,1
6008,2904,-17824,0
6009,3667,9676,1
6009,3667,38704,0
6010,732,6742,1
6010,732,0,0
6011,9722,15733,1
6011,9722,0,0
6012,760,6772,1
6012,760,13544,0
6013,7932,13945,1
6013,7932,-41835,0
6014,2915,8929,1
6014,2915,35716,0
6015,8016,14031,1
6015,8016,70155,0
6016,9836,15852,1
6016,9836,-47556,0
6017,9581,15598,1
6017,9581,46794,0
6018,6456,12474,1
6018,6456,-49896,0
6019,5651,11670,1
6019,5651,58350,0
6020,9313,15333,1
6020,9313,30666,0
6021,4120,10141,1
6021,4120,30423,0
6022,7890,13912,1
6022,7890,-27824,0
6023,1657,7680,1
6023,1657,-7680,0
6024,5077,11101,1
6024,5077,22202,0
6025,8848,14873,1
6025,8848,-29746,0
6026,4723,10749,1
6026,4723,-32247,0
6027,7436,13463,1
6027,7436,-26926,0
6028,3188,9216,1
6028,3188,-9216,0
6029,5743,11772,1
6029,5743,23544,0
6030,4144,10174,1
6030,4144,-20348,0
6031,7461,13492,1
6031,7461,53968,0
6032,7375,13407,1
6032,7375,-13407,0
6033,2884,8917,1
6033,2884,-26751,0
6034,6477,12511,1
6034,6477,-12511,0
6035,7286,13321,1
6035,7286,53284,0
6036,2861,8897,1
6036,2861,-26691,0
6037,3851,9888,1
6037,3851,-19776,0
6038,6098,12136,1
6038,6098,-24272,0
6039,4101,10140,1
6039,4101,0,0
6040,3760,9800,1
6040,3760,29400,0
6041,9320,15361,1
6041,9320,-61444,0
6042,2628,8670,1
